timestamp_sec,flow_id,cpu_req,ram_req,msd_req,is_ddos_spike,service_type,priority
3232.3,FLOW_32323,4.93,0.97,2,0,Data,1
1258.0,FLOW_12580,2.37,1.08,2,0,Data,1
4863.6,FLOW_48636,6.14,1.91,1,0,Data,1
976.5,FLOW_9765,5.88,2.79,2,0,Data,1
105.1,FLOW_1051,4.85,2.99,2,0,Data,1
1451.9,FLOW_14519,5.13,0.65,2,0,IoT,1
1141.0,FLOW_11410,2.19,2.78,1,0,Data,1
922.1,FLOW_9221,4.24,2.59,1,0,Data,1
1023.4,FLOW_10234,32.68,22.49,5,0,Video,3
3753.1,FLOW_37531,1.92,2.51,1,0,Data,1
4183.0,FLOW_41830,4.22,1.67,2,0,Data,1
3464.2,FLOW_34642,3.37,2.84,2,0,Data,1
2566.2,FLOW_25662,3.93,4.16,2,0,Data,1
2366.6,FLOW_23666,8.34,0.89,1,0,Data,1
2779.6,FLOW_27796,6.03,1.68,2,0,Data,1
4819.2,FLOW_48192,4.59,3.81,2,0,Data,1
4640.1,FLOW_46401,78.55,31.51,3,1,Attack,5
1368.2,FLOW_13682,2.89,2.49,2,0,Data,1
2070.6,FLOW_20706,30.27,23.45,3,1,Attack,4
4908.7,FLOW_49087,61.99,26.17,3,1,Attack,5
2583.2,FLOW_25832,31.16,16.07,3,0,Video,3
3859.9,FLOW_38599,4.21,3.19,1,0,Data,1
491.7,FLOW_4917,3.15,1.92,1,0,Data,1
2507.4,FLOW_25074,10.39,0.88,2,0,Data,1
19.1,FLOW_191,1.31,2.36,2,0,Data,1
2506.8,FLOW_25068,23.48,8.21,4,0,Video,3
2448.4,FLOW_24484,26.74,14.1,3,0,Video,3
1323.3,FLOW_13233,17.67,7.93,3,0,Data,2
3725.3,FLOW_37253,13.87,7.02,2,0,Data,1
978.3,FLOW_9783,5.13,1.45,2,0,IoT,1
2805.4,FLOW_28054,4.79,4.17,2,0,Data,1
392.4,FLOW_3924,62.63,41.42,4,1,Attack,5
994.0,FLOW_9940,5.03,1.07,2,0,IoT,1
4169.2,FLOW_41692,10.74,6.29,2,0,Data,1
4342.3,FLOW_43423,76.83,30.29,4,1,Attack,5
2280.0,FLOW_22800,12.01,1.98,2,0,Data,1
2881.0,FLOW_28810,7.68,2.41,1,0,Data,1
1606.1,FLOW_16061,1.5,4.61,2,0,Data,1
3607.1,FLOW_36071,17.31,5.36,2,0,Data,1
3082.6,FLOW_30826,7.39,1.46,1,0,Data,1
2592.0,FLOW_25920,7.48,4.04,2,0,Data,1
2996.3,FLOW_29963,10.67,4.95,1,0,Data,1
1554.9,FLOW_15549,10.53,2.82,2,0,Data,1
1807.4,FLOW_18074,44.24,16.2,4,0,Video,3
2752.7,FLOW_27527,11.87,1.33,2,0,Data,1
1330.4,FLOW_13304,1.68,2.9,2,0,Data,1
4529.6,FLOW_45296,79.76,31.2,4,1,Attack,5
1969.2,FLOW_19692,8.6,5.83,2,0,Data,1
1788.8,FLOW_17888,6.56,4.27,2,0,Data,1
3457.4,FLOW_34574,14.62,5.73,1,0,Data,1
3663.9,FLOW_36639,14.73,6.59,2,0,Data,1
2586.4,FLOW_25864,7.25,3.92,2,0,Data,1
379.1,FLOW_3791,8.87,2.35,1,0,VoIP,4
4846.2,FLOW_48462,12.4,5.72,2,0,Data,1
3555.4,FLOW_35554,6.05,2.68,2,0,Data,1
925.9,FLOW_9259,6.83,1.27,1,0,Data,1
4568.6,FLOW_45686,63.81,23.73,4,1,Attack,5
3448.5,FLOW_34485,4.03,0.7,1,0,Data,1
3546.4,FLOW_35464,6.4,4.0,1,0,Data,1
3102.7,FLOW_31027,5.8,3.43,1,0,Data,1
184.8,FLOW_1848,38.79,10.11,5,0,Video,3
4339.1,FLOW_43391,9.14,1.79,2,0,Data,1
1285.2,FLOW_12852,7.19,2.34,1,0,IoT,1
3939.0,FLOW_39390,62.23,24.58,3,1,Attack,5
3620.3,FLOW_36203,68.06,28.89,4,1,Attack,5
3192.3,FLOW_31923,38.13,13.19,4,0,Video,3
2989.6,FLOW_29896,13.51,4.71,1,0,Data,1
1652.6,FLOW_16526,2.91,5.02,1,0,Data,1
677.1,FLOW_6771,7.06,2.83,1,0,Data,1
2755.9,FLOW_27559,33.84,11.7,3,0,Video,3
3976.0,FLOW_39760,7.16,1.88,2,0,Data,1
1387.8,FLOW_13878,3.81,1.07,1,0,IoT,1
3067.6,FLOW_30676,44.31,13.56,3,0,Video,3
4846.0,FLOW_48460,18.5,6.99,2,0,Data,1
4622.8,FLOW_46228,73.72,28.88,4,1,Attack,5
4436.9,FLOW_44369,81.11,31.31,4,1,Attack,5
3388.5,FLOW_33885,3.82,5.98,2,0,Data,1
3095.7,FLOW_30957,2.99,0.64,1,0,Data,1
3452.4,FLOW_34524,8.76,4.92,1,0,Data,1
3951.9,FLOW_39519,76.73,28.96,4,1,Attack,5
2868.4,FLOW_28684,40.71,17.78,3,0,Video,3
87.0,FLOW_870,10.4,1.12,1,0,VoIP,4
910.4,FLOW_9104,6.84,2.17,2,0,IoT,1
3348.9,FLOW_33489,2.19,3.76,2,0,Data,1
1099.7,FLOW_10997,6.94,1.99,3,0,VoIP,4
2764.9,FLOW_27649,38.78,29.88,3,1,Attack,4
1727.0,FLOW_17270,4.72,5.95,2,0,Data,1
1810.8,FLOW_18108,41.2,18.61,3,1,Attack,4
559.2,FLOW_5592,3.53,1.09,1,0,Data,1
4111.5,FLOW_41115,37.92,16.45,2,1,Attack,5
2609.6,FLOW_26096,41.84,8.34,3,0,Video,3
2448.6,FLOW_24486,5.38,4.37,1,0,Data,1
1093.8,FLOW_10938,6.26,2.68,1,0,VoIP,4
4546.0,FLOW_45460,70.47,26.81,4,1,Attack,5
1173.7,FLOW_11737,19.93,5.83,4,0,Data,2
3308.2,FLOW_33082,21.74,19.13,3,0,Video,3
2637.5,FLOW_26375,94.4,49.51,4,1,Attack,5
4867.9,FLOW_48679,9.32,2.89,2,0,Data,1
1194.9,FLOW_11949,25.7,24.63,5,0,Video,3
4021.4,FLOW_40214,64.14,27.05,4,1,Attack,5
2058.8,FLOW_20588,31.05,27.5,3,1,Attack,4
585.0,FLOW_5850,1.97,1.98,1,0,Data,1
3889.7,FLOW_38897,5.45,2.26,1,0,Data,1
3821.5,FLOW_38215,15.77,5.87,1,0,Data,1
312.9,FLOW_3129,8.54,2.52,3,0,VoIP,4
1627.9,FLOW_16279,83.57,43.78,4,1,Attack,5
3367.8,FLOW_33678,77.86,39.07,4,1,Attack,5
396.8,FLOW_3968,37.92,17.47,3,0,Video,3
4721.7,FLOW_47217,16.53,7.23,2,0,Data,1
4293.3,FLOW_42933,2.45,0.54,1,0,Data,1
33.6,FLOW_336,4.61,2.97,2,0,IoT,1
2734.0,FLOW_27340,21.09,8.38,4,0,Video,3
1893.1,FLOW_18931,1.36,5.4,2,0,Data,1
4951.7,FLOW_49517,41.71,15.3,2,1,Attack,5
811.2,FLOW_8112,5.54,0.65,2,0,Data,1
3236.9,FLOW_32369,4.09,2.33,2,0,Data,1
298.5,FLOW_2985,40.8,15.63,3,0,Video,3
1087.8,FLOW_10878,1.22,1.37,2,0,Data,1
1591.6,FLOW_15916,62.96,16.23,3,1,Attack,4
1166.9,FLOW_11669,22.61,9.87,2,0,Data,2
2086.2,FLOW_20862,7.66,3.83,1,0,Data,1
1994.2,FLOW_19942,14.43,0.8,2,0,Data,1
1100.1,FLOW_11001,7.0,1.28,3,0,VoIP,4
3758.8,FLOW_37588,45.47,18.14,3,1,Attack,5
2943.7,FLOW_29437,3.5,4.58,1,0,Data,1
4631.6,FLOW_46316,19.91,8.86,2,0,Data,1
1980.0,FLOW_19800,10.42,4.84,1,0,Data,1
1210.0,FLOW_12100,84.5,33.45,5,1,Attack,5
901.8,FLOW_9018,6.38,1.3,1,0,Data,1
2987.2,FLOW_29872,2.53,4.18,2,0,Data,1
724.3,FLOW_7243,14.74,12.09,3,0,Data,2
1407.9,FLOW_14079,24.59,7.4,2,0,Data,2
2086.6,FLOW_20866,20.41,14.54,3,0,Video,3
4858.3,FLOW_48583,78.01,31.14,3,1,Attack,5
1187.4,FLOW_11874,31.25,11.69,4,0,Video,3
4812.1,FLOW_48121,2.94,1.88,1,0,Data,1
2580.5,FLOW_25805,14.08,3.13,1,0,Data,1
826.3,FLOW_8263,24.61,12.45,2,0,Data,2
1867.8,FLOW_18678,12.88,4.77,2,0,Data,1
685.5,FLOW_6855,6.54,3.43,3,0,VoIP,4
859.7,FLOW_8597,14.88,8.41,2,0,Data,2
4603.3,FLOW_46033,17.39,7.64,1,0,Data,1
690.1,FLOW_6901,7.98,2.54,1,0,Data,1
2993.2,FLOW_29932,9.34,1.42,2,0,Data,1
2396.3,FLOW_23963,5.03,3.42,2,0,Data,1
994.9,FLOW_9949,5.77,0.54,2,0,IoT,1
1643.6,FLOW_16436,4.4,4.11,2,0,Data,1
144.5,FLOW_1445,6.63,2.06,1,0,Data,1
4499.8,FLOW_44998,17.7,7.79,2,0,Data,1
1482.1,FLOW_14821,7.11,2.63,1,0,Data,1
169.5,FLOW_1695,85.54,41.86,4,1,Attack,5
4385.2,FLOW_43852,87.33,33.04,4,1,Attack,5
1795.8,FLOW_17958,13.18,3.9,1,0,Data,1
2252.3,FLOW_22523,12.41,5.26,1,0,Data,1
2078.9,FLOW_20789,7.8,5.37,1,0,Data,1
163.0,FLOW_1630,7.06,2.27,2,0,Data,1
3303.7,FLOW_33037,7.83,1.57,2,0,Data,1
188.1,FLOW_1881,28.0,17.54,5,0,Video,3
1452.3,FLOW_14523,4.16,2.21,1,0,Data,1
1390.0,FLOW_13900,11.62,1.07,3,0,VoIP,4
3784.2,FLOW_37842,81.54,30.72,4,1,Attack,5
550.9,FLOW_5509,4.87,3.58,2,0,VoIP,4
4915.7,FLOW_49157,18.34,9.04,1,0,Data,1
203.2,FLOW_2032,24.35,7.82,2,0,Data,2
2750.0,FLOW_27500,3.31,3.88,1,0,Data,1
3470.0,FLOW_34700,1.28,4.24,1,0,Data,1
3530.3,FLOW_35303,2.87,0.59,1,0,Data,1
4383.7,FLOW_43837,57.53,23.49,4,1,Attack,5
3295.4,FLOW_32954,40.37,14.69,4,0,Video,3
4473.9,FLOW_44739,6.61,0.91,2,0,Data,1
555.8,FLOW_5558,3.16,1.36,1,0,Data,1
1115.1,FLOW_11151,4.6,1.16,1,0,Data,1
2356.9,FLOW_23569,14.58,4.82,1,0,Data,1
2052.7,FLOW_20527,2.62,4.5,1,0,Data,1
4686.9,FLOW_46869,47.86,19.91,3,1,Attack,5
4867.8,FLOW_48678,73.67,28.47,3,1,Attack,5
658.7,FLOW_6587,14.03,14.7,4,0,Data,2
1761.8,FLOW_17618,10.96,3.58,1,0,Data,1
3668.3,FLOW_36683,12.23,2.92,2,0,Data,1
44.6,FLOW_446,26.36,10.05,3,0,Video,3
1453.6,FLOW_14536,18.42,9.7,3,0,Data,2
1403.1,FLOW_14031,4.31,1.43,2,0,IoT,1
3989.2,FLOW_39892,64.09,25.3,4,1,Attack,5
2837.8,FLOW_28378,9.61,2.19,2,0,Data,1
3137.9,FLOW_31379,41.92,25.3,3,1,Attack,4
2051.9,FLOW_20519,9.88,3.33,2,0,Data,1
3520.8,FLOW_35208,5.78,0.51,1,0,Data,1
3587.1,FLOW_35871,6.53,4.57,1,0,Data,1
4385.6,FLOW_43856,63.32,24.7,4,1,Attack,5
4046.0,FLOW_40460,70.98,27.23,4,1,Attack,5
2115.8,FLOW_21158,33.36,11.63,3,0,Video,3
3886.2,FLOW_38862,10.49,4.24,1,0,Data,1
948.6,FLOW_9486,22.41,9.22,4,0,Data,2
2190.2,FLOW_21902,10.1,5.95,2,0,Data,1
4737.3,FLOW_47373,68.06,28.36,4,1,Attack,5
2801.8,FLOW_28018,10.53,4.67,1,0,Data,1
3345.5,FLOW_33455,1.94,5.05,1,0,Data,1
520.8,FLOW_5208,2.13,2.78,1,0,Data,1
4587.3,FLOW_45873,48.03,18.14,3,1,Attack,5
4118.5,FLOW_41185,73.33,27.82,4,1,Attack,5
1034.5,FLOW_10345,26.96,16.92,3,0,Video,3
3013.4,FLOW_30134,44.0,11.46,4,0,Video,3
3768.8,FLOW_37688,1.05,0.5,1,0,Data,1
4835.8,FLOW_48358,9.93,5.81,2,0,Data,1
2556.6,FLOW_25566,11.16,3.88,1,0,Data,1
4586.0,FLOW_45860,1.03,0.5,2,0,Data,1
1952.0,FLOW_19520,10.1,3.77,1,0,Data,1
3823.0,FLOW_38230,3.49,0.5,2,0,Data,1
1413.9,FLOW_14139,22.61,13.64,5,0,Video,3
1956.7,FLOW_19567,6.16,5.41,1,0,Data,1
2390.6,FLOW_23906,5.73,3.53,2,0,Data,1
2276.5,FLOW_22765,10.79,0.64,1,0,Data,1
1958.3,FLOW_19583,32.58,22.9,4,1,Attack,4
144.7,FLOW_1447,11.15,13.24,4,0,Data,2
3405.7,FLOW_34057,1.92,4.9,2,0,Data,1
1069.2,FLOW_10692,24.34,6.59,2,0,Data,2
2374.1,FLOW_23741,13.07,5.48,1,0,Data,1
1033.5,FLOW_10335,19.57,10.75,4,0,Data,2
4945.0,FLOW_49450,10.96,3.61,2,0,Data,1
3477.9,FLOW_34779,11.12,3.61,1,0,Data,1
2392.6,FLOW_23926,25.9,18.8,4,0,Video,3
4467.3,FLOW_44673,7.29,3.05,1,0,Data,1
1583.0,FLOW_15830,9.02,1.22,1,0,Data,1
1573.5,FLOW_15735,7.5,4.5,1,0,Data,1
1215.8,FLOW_12158,7.14,2.66,1,0,VoIP,4
1826.3,FLOW_18263,6.78,2.6,1,0,Data,1
1881.4,FLOW_18814,4.65,1.36,1,0,Data,1
1245.3,FLOW_12453,35.38,22.11,5,0,Video,3
3884.7,FLOW_38847,60.27,25.57,3,1,Attack,5
3822.5,FLOW_38225,56.77,23.48,4,1,Attack,5
4595.5,FLOW_45955,18.52,6.61,2,0,Data,1
1134.9,FLOW_11349,2.17,2.83,1,0,IoT,1
4482.5,FLOW_44825,18.53,6.21,2,0,Data,1
413.1,FLOW_4131,5.85,2.5,2,0,Data,1
1635.1,FLOW_16351,6.42,4.21,2,0,Data,1
1742.0,FLOW_17420,31.55,16.03,4,0,Video,3
1540.8,FLOW_15408,7.08,5.5,2,0,Data,1
4529.0,FLOW_45290,2.47,1.7,1,0,Data,1
3690.2,FLOW_36902,63.19,23.59,3,1,Attack,5
1703.3,FLOW_17033,41.12,14.94,4,0,Video,3
4204.3,FLOW_42043,9.04,2.6,1,0,Data,1
3362.9,FLOW_33629,13.35,3.61,1,0,Data,1
2547.9,FLOW_25479,4.64,2.6,1,0,Data,1
2468.5,FLOW_24685,7.15,2.96,1,0,Data,1
3471.0,FLOW_34710,12.5,1.04,2,0,Data,1
1029.5,FLOW_10295,25.29,10.23,4,0,Video,3
3709.9,FLOW_37099,4.37,1.69,2,0,Data,1
2515.9,FLOW_25159,7.33,4.33,2,0,Data,1
1411.9,FLOW_14119,6.84,4.59,1,0,VoIP,4
4795.7,FLOW_47957,11.43,4.45,1,0,Data,1
3673.8,FLOW_36738,73.36,29.02,4,1,Attack,5
4655.1,FLOW_46551,18.94,7.95,1,0,Data,1
3164.7,FLOW_31647,70.08,41.18,4,1,Attack,5
277.5,FLOW_2775,6.61,2.32,2,0,Data,1
3210.1,FLOW_32101,9.86,2.17,1,0,Data,1
414.5,FLOW_4145,4.06,1.57,2,0,Data,1
2689.9,FLOW_26899,3.19,4.2,2,0,Data,1
4822.2,FLOW_48222,77.71,31.94,4,1,Attack,5
3517.9,FLOW_35179,12.36,6.48,2,0,Data,1
1747.8,FLOW_17478,1.8,2.22,2,0,Data,1
2244.9,FLOW_22449,13.76,1.07,1,0,Data,1
3431.4,FLOW_34314,2.49,1.36,2,0,Data,1
2241.8,FLOW_22418,12.57,2.13,2,0,Data,1
4536.6,FLOW_45366,15.0,7.23,1,0,Data,1
4956.1,FLOW_49561,74.42,30.95,4,1,Attack,5
695.3,FLOW_6953,24.16,8.47,2,0,Data,2
3590.3,FLOW_35903,8.68,3.23,1,0,Data,1
1323.2,FLOW_13232,12.38,9.7,3,0,Data,2
575.0,FLOW_5750,15.89,10.38,4,0,Data,2
1471.5,FLOW_14715,1.72,1.14,2,0,IoT,1
3108.5,FLOW_31085,35.66,28.68,4,1,Attack,4
380.5,FLOW_3805,13.81,14.17,3,0,Data,2
907.6,FLOW_9076,4.21,2.34,1,0,Data,1
2723.0,FLOW_27230,34.95,24.48,3,1,Attack,4
4509.4,FLOW_45094,16.23,6.1,2,0,Data,1
1516.0,FLOW_15160,49.7,25.98,3,1,Attack,4
3954.2,FLOW_39542,83.81,31.99,4,1,Attack,5
1684.8,FLOW_16848,23.5,14.65,4,0,Video,3
4278.8,FLOW_42788,18.59,8.52,2,0,Data,1
2885.0,FLOW_28850,13.78,1.26,1,0,Data,1
2976.8,FLOW_29768,6.7,1.74,2,0,Data,1
332.7,FLOW_3327,16.19,14.96,2,0,Data,2
2261.5,FLOW_22615,3.09,1.16,2,0,Data,1
4015.0,FLOW_40150,65.36,26.31,3,1,Attack,5
126.2,FLOW_1262,7.33,1.94,2,0,Data,1
2553.0,FLOW_25530,3.85,0.75,1,0,Data,1
2359.6,FLOW_23596,5.54,4.13,1,0,Data,1
1735.9,FLOW_17359,55.12,26.26,4,1,Attack,4
1895.0,FLOW_18950,4.63,1.23,2,0,Data,1
2225.0,FLOW_22250,30.64,9.74,4,0,Video,3
1311.7,FLOW_13117,1.88,2.2,2,0,Data,1
2551.7,FLOW_25517,35.26,8.45,4,0,Video,3
3935.0,FLOW_39350,77.87,31.8,4,1,Attack,5
4970.8,FLOW_49708,54.24,20.09,3,1,Attack,5
2111.9,FLOW_21119,2.6,4.22,2,0,Data,1
3246.4,FLOW_32464,74.35,46.52,4,1,Attack,5
502.1,FLOW_5021,5.81,2.3,1,0,IoT,1
2351.3,FLOW_23513,3.34,3.08,2,0,Data,1
2355.9,FLOW_23559,8.5,5.07,1,0,Data,1
1499.5,FLOW_14995,7.97,2.71,1,0,Data,1
1141.3,FLOW_11413,4.86,1.81,1,0,Data,1
2243.9,FLOW_22439,10.91,2.17,1,0,Data,1
4886.5,FLOW_48865,49.24,17.99,3,1,Attack,5
4257.0,FLOW_42570,15.79,7.01,1,0,Data,1
4598.3,FLOW_45983,84.21,34.46,4,1,Attack,5
1917.3,FLOW_19173,7.77,3.47,1,0,Data,1
2552.0,FLOW_25520,36.06,10.83,3,0,Video,3
2538.0,FLOW_25380,9.64,0.67,1,0,Data,1
1940.4,FLOW_19404,75.73,45.95,5,1,Attack,5
3687.6,FLOW_36876,78.77,29.95,3,1,Attack,5
521.3,FLOW_5213,2.47,0.99,2,0,IoT,1
325.5,FLOW_3255,3.49,0.73,1,0,Data,1
4009.1,FLOW_40091,14.49,3.87,1,0,Data,1
269.0,FLOW_2690,6.91,2.45,2,0,Data,1
462.7,FLOW_4627,24.66,10.88,3,0,Data,2
4650.3,FLOW_46503,75.43,28.73,4,1,Attack,5
3408.7,FLOW_34087,24.43,12.99,3,0,Video,3
4665.7,FLOW_46657,66.53,27.92,4,1,Attack,5
3793.0,FLOW_37930,8.12,2.95,1,0,Data,1
722.6,FLOW_7226,7.26,2.19,2,0,Data,1
856.6,FLOW_8566,19.11,12.7,4,0,Data,2
1219.2,FLOW_12192,27.8,16.12,4,0,Video,3
1751.9,FLOW_17519,2.46,4.45,2,0,Data,1
452.9,FLOW_4529,44.69,15.32,5,0,Video,3
4443.5,FLOW_44435,50.37,21.45,3,1,Attack,5
2113.3,FLOW_21133,3.74,4.07,1,0,Data,1
2347.0,FLOW_23470,5.96,3.71,2,0,Data,1
994.1,FLOW_9941,4.41,4.86,3,0,VoIP,4
4512.8,FLOW_45128,48.85,20.55,2,1,Attack,5
1806.2,FLOW_18062,6.26,1.56,2,0,Data,1
3910.4,FLOW_39104,79.76,32.11,4,1,Attack,5
698.2,FLOW_6982,16.85,14.78,2,0,Data,2
4647.2,FLOW_46472,2.13,0.97,2,0,Data,1
1006.6,FLOW_10066,25.58,18.85,5,0,Video,3
91.7,FLOW_917,7.46,1.99,1,0,IoT,1
1888.9,FLOW_18889,14.12,0.91,1,0,Data,1
2987.7,FLOW_29877,3.63,2.09,2,0,Data,1
1328.8,FLOW_13288,4.0,2.87,1,0,Data,1
1928.8,FLOW_19288,9.69,1.06,2,0,Data,1
4894.9,FLOW_48949,17.04,7.64,1,0,Data,1
57.0,FLOW_570,4.0,2.04,1,0,Data,1
3618.2,FLOW_36182,19.32,6.0,2,0,Data,1
3648.4,FLOW_36484,8.56,4.33,2,0,Data,1
2551.5,FLOW_25515,10.06,4.0,2,0,Data,1
703.1,FLOW_7031,5.33,0.89,2,0,Data,1
3960.5,FLOW_39605,7.73,1.29,2,0,Data,1
1961.0,FLOW_19610,9.52,3.3,1,0,Data,1
4578.4,FLOW_45784,5.54,1.37,1,0,Data,1
2855.4,FLOW_28554,34.88,14.37,4,0,Video,3
1402.6,FLOW_14026,4.66,2.25,1,0,IoT,1
2561.3,FLOW_25613,88.25,37.99,4,1,Attack,5
1423.2,FLOW_14232,5.78,2.72,1,0,IoT,1
2422.9,FLOW_24229,5.31,1.05,1,0,Data,1
221.7,FLOW_2217,23.62,11.22,4,0,Data,2
523.2,FLOW_5232,5.81,1.3,1,0,VoIP,4
3045.3,FLOW_30453,11.12,2.64,1,0,Data,1
4564.1,FLOW_45641,82.94,35.15,4,1,Attack,5
3025.7,FLOW_30257,6.57,2.58,2,0,Data,1
3559.5,FLOW_35595,12.69,5.34,2,0,Data,1
2216.4,FLOW_22164,83.93,40.06,5,1,Attack,5
4459.4,FLOW_44594,14.73,5.8,1,0,Data,1
499.6,FLOW_4996,2.82,2.42,2,0,Data,1
326.2,FLOW_3262,6.41,2.37,1,0,Data,1
683.8,FLOW_6838,23.86,9.47,4,0,Data,2
574.1,FLOW_5741,1.34,1.04,2,0,Data,1
3341.8,FLOW_33418,2.43,4.82,1,0,Data,1
2242.3,FLOW_22423,2.96,4.01,1,0,Data,1
1109.4,FLOW_11094,30.73,23.05,4,0,Video,3
1864.2,FLOW_18642,23.85,19.34,3,0,Video,3
3816.3,FLOW_38163,17.06,5.46,2,0,Data,1
3985.0,FLOW_39850,41.8,17.81,2,1,Attack,5
4700.5,FLOW_47005,4.4,0.5,1,0,Data,1
3628.9,FLOW_36289,73.72,31.06,4,1,Attack,5
1092.2,FLOW_10922,3.53,4.31,2,0,VoIP,4
4660.3,FLOW_46603,12.5,4.61,2,0,Data,1
447.8,FLOW_4478,3.08,1.35,3,0,VoIP,4
566.0,FLOW_5660,7.33,0.77,1,0,Data,1
978.8,FLOW_9788,5.64,1.52,2,0,Data,1
3283.5,FLOW_32835,2.0,1.25,2,0,Data,1
1077.6,FLOW_10776,3.63,1.05,1,0,IoT,1
3085.7,FLOW_30857,31.62,9.98,3,0,Video,3
2777.2,FLOW_27772,6.6,4.05,2,0,Data,1
3259.6,FLOW_32596,12.05,1.56,2,0,Data,1
2118.8,FLOW_21188,3.1,4.04,1,0,Data,1
4515.3,FLOW_45153,57.81,24.58,4,1,Attack,5
2399.3,FLOW_23993,11.67,5.99,2,0,Data,1
1764.2,FLOW_17642,36.75,9.35,4,0,Video,3
3660.7,FLOW_36607,13.08,5.54,1,0,Data,1
3092.6,FLOW_30926,72.75,36.38,5,1,Attack,5
1737.5,FLOW_17375,34.1,17.21,4,0,Video,3
4107.3,FLOW_41073,52.54,20.44,3,1,Attack,5
3368.7,FLOW_33687,2.46,0.55,1,0,Data,1
4346.9,FLOW_43469,45.97,18.57,3,1,Attack,5
3293.3,FLOW_32933,64.8,17.12,3,1,Attack,4
4503.8,FLOW_45038,48.57,18.15,3,1,Attack,5
664.4,FLOW_6644,24.45,14.77,3,0,Data,2
2917.9,FLOW_29179,77.56,35.6,5,1,Attack,5
1433.4,FLOW_14334,7.61,4.78,3,0,VoIP,4
1428.2,FLOW_14282,5.57,1.43,1,0,IoT,1
2552.5,FLOW_25525,36.86,13.13,4,0,Video,3
459.4,FLOW_4594,11.56,4.11,2,0,VoIP,4
1069.8,FLOW_10698,5.97,0.73,1,0,Data,1
3561.8,FLOW_35618,1.06,1.52,1,0,Data,1
1921.2,FLOW_19212,28.42,12.35,4,0,Video,3
2830.2,FLOW_28302,26.89,9.22,3,0,Video,3
4914.4,FLOW_49144,6.56,2.47,1,0,Data,1
3722.8,FLOW_37228,60.04,24.47,3,1,Attack,5
2708.1,FLOW_27081,93.23,38.54,4,1,Attack,5
1490.8,FLOW_14908,11.14,3.42,1,0,VoIP,4
3939.1,FLOW_39391,1.67,1.33,2,0,Data,1
930.6,FLOW_9306,7.03,2.23,2,0,IoT,1
3372.4,FLOW_33724,13.15,3.81,2,0,Data,1
4125.8,FLOW_41258,19.58,6.3,1,0,Data,1
986.7,FLOW_9867,2.41,2.53,1,0,Data,1
2792.3,FLOW_27923,9.45,2.25,2,0,Data,1
4966.4,FLOW_49664,9.56,4.47,2,0,Data,1
3550.3,FLOW_35503,68.1,25.35,3,1,Attack,5
3843.7,FLOW_38437,62.7,25.96,4,1,Attack,5
4479.9,FLOW_44799,54.66,22.24,4,1,Attack,5
2137.2,FLOW_21372,8.68,3.23,2,0,Data,1
237.8,FLOW_2378,1.11,0.8,2,0,Data,1
1562.3,FLOW_15623,45.0,19.24,3,1,Attack,4
3200.1,FLOW_32001,9.63,0.81,1,0,Data,1
2890.1,FLOW_28901,2.5,4.23,2,0,Data,1
3694.0,FLOW_36940,10.28,4.47,1,0,Data,1
1239.1,FLOW_12391,44.31,12.23,4,0,Video,3
1274.2,FLOW_12742,37.31,22.83,4,0,Video,3
2447.6,FLOW_24476,2.3,0.71,1,0,Data,1
3251.0,FLOW_32510,8.6,4.68,2,0,Data,1
1610.3,FLOW_16103,87.65,35.33,4,1,Attack,5
4516.5,FLOW_45165,4.2,3.32,1,0,Data,1
36.5,FLOW_365,2.27,2.92,2,0,Data,1
210.3,FLOW_2103,40.21,21.84,4,0,Video,3
2014.3,FLOW_20143,92.22,47.22,5,1,Attack,5
3345.7,FLOW_33457,1.14,1.97,2,0,Data,1
3595.9,FLOW_35959,17.13,8.53,2,0,Data,1
1925.9,FLOW_19259,12.76,5.73,2,0,Data,1
4250.0,FLOW_42500,51.71,22.01,3,1,Attack,5
571.0,FLOW_5710,1.03,2.41,2,0,IoT,1
1603.4,FLOW_16034,34.01,11.05,3,0,Video,3
2518.3,FLOW_25183,92.2,44.73,4,1,Attack,5
2088.4,FLOW_20884,23.58,13.92,3,0,Video,3
1522.8,FLOW_15228,14.43,3.16,2,0,Data,1
109.3,FLOW_1093,4.41,2.39,2,0,VoIP,4
3948.6,FLOW_39486,18.26,6.36,2,0,Data,1
4981.3,FLOW_49813,46.75,18.67,3,1,Attack,5
2534.4,FLOW_25344,21.47,13.52,3,0,Video,3
2906.3,FLOW_29063,27.84,11.09,3,0,Video,3
1589.9,FLOW_15899,26.72,9.65,4,0,Video,3
1654.4,FLOW_16544,8.04,5.42,1,0,Data,1
20.3,FLOW_203,5.2,2.65,3,0,VoIP,4
2286.7,FLOW_22867,33.71,15.43,3,0,Video,3
2032.4,FLOW_20324,4.86,4.78,2,0,Data,1
4983.3,FLOW_49833,6.55,1.31,2,0,Data,1
3770.1,FLOW_37701,45.33,17.22,3,1,Attack,5
1000.6,FLOW_10006,5.29,1.09,1,0,Data,1
2403.1,FLOW_24031,21.21,14.93,4,0,Video,3
4339.5,FLOW_43395,1.32,0.5,2,0,Data,1
3399.8,FLOW_33998,30.43,16.93,4,0,Video,3
795.7,FLOW_7957,6.03,2.88,2,0,Data,1
2752.6,FLOW_27526,11.47,1.43,2,0,Data,1
4885.7,FLOW_48857,4.24,0.85,2,0,Data,1
4494.8,FLOW_44948,11.9,5.5,1,0,Data,1
