timestamp_sec,flow_id,cpu_req,ram_req,msd_req,is_ddos_spike
178.4,FLOW_1784,6.14,4.23,2,0
178.5,FLOW_1785,27.73,11.07,5,0
178.6,FLOW_1786,9.79,3.05,1,0
178.7,FLOW_1787,7.82,2.76,2,0
178.8,FLOW_1788,77.94,43.1,4,1
178.9,FLOW_1789,25.75,8.58,5,0
179.0,FLOW_1790,29.58,17.6,5,0
179.1,FLOW_1791,2.65,2.08,2,0
179.2,FLOW_1792,5.24,3.79,2,0
179.3,FLOW_1793,9.67,1.92,1,0
179.4,FLOW_1794,2.86,4.38,1,0
179.5,FLOW_1795,18.57,10.31,4,0
179.6,FLOW_1796,2.37,3.03,1,0
179.7,FLOW_1797,7.76,4.99,2,0
179.8,FLOW_1798,9.92,1.38,1,0
179.9,FLOW_1799,3.27,1.18,2,0
180.0,FLOW_1800,9.31,2.34,1,0
180.1,FLOW_1801,3.63,2.93,2,0
180.2,FLOW_1802,21.42,10.92,4,0
180.3,FLOW_1803,3.01,3.75,2,0
180.4,FLOW_1804,7.58,4.23,2,0
180.5,FLOW_1805,3.75,2.77,2,0
180.6,FLOW_1806,8.15,4.95,1,0
180.7,FLOW_1807,7.24,3.96,2,0
180.8,FLOW_1808,9.33,1.5,2,0
180.9,FLOW_1809,9.76,1.71,2,0
181.0,FLOW_1810,9.56,2.04,1,0
181.1,FLOW_1811,7.45,4.41,1,0
181.2,FLOW_1812,3.31,4.84,1,0
181.3,FLOW_1813,8.67,1.58,1,0
181.4,FLOW_1814,18.9,12.62,4,0
181.5,FLOW_1815,7.09,4.27,1,0
181.6,FLOW_1816,2.08,2.2,2,0
181.7,FLOW_1817,7.07,3.99,1,0
181.8,FLOW_1818,7.97,2.57,2,0
181.9,FLOW_1819,9.55,1.75,1,0
182.0,FLOW_1820,9.81,3.43,1,0
182.1,FLOW_1821,8.96,4.19,1,0
182.2,FLOW_1822,2.63,1.23,1,0
182.3,FLOW_1823,3.36,1.55,1,0
182.4,FLOW_1824,75.62,47.61,4,1
182.5,FLOW_1825,25.05,11.38,5,0
182.6,FLOW_1826,2.2,4.3,1,0
182.7,FLOW_1827,3.45,4.44,1,0
182.8,FLOW_1828,5.9,4.81,1,0
182.9,FLOW_1829,8.92,3.42,2,0
183.0,FLOW_1830,7.43,3.75,2,0
183.1,FLOW_1831,76.2,43.21,5,1
183.2,FLOW_1832,4.12,2.34,1,0
183.3,FLOW_1833,6.38,2.24,1,0
183.4,FLOW_1834,23.6,10.25,4,0
183.5,FLOW_1835,3.36,2.75,1,0
183.6,FLOW_1836,6.88,4.5,1,0
183.7,FLOW_1837,94.47,37.4,4,1
183.8,FLOW_1838,23.94,12.84,4,0
183.9,FLOW_1839,17.18,15.99,5,0
184.0,FLOW_1840,2.27,1.62,1,0
184.1,FLOW_1841,25.83,18.37,5,0
184.2,FLOW_1842,77.7,44.53,4,1
184.3,FLOW_1843,88.49,45.9,5,1
184.4,FLOW_1844,87.15,46.21,4,1
184.5,FLOW_1845,8.46,3.73,2,0
184.6,FLOW_1846,3.98,2.07,2,0
184.7,FLOW_1847,9.98,1.52,1,0
184.8,FLOW_1848,85.43,38.98,5,1
184.9,FLOW_1849,4.99,3.26,2,0
185.0,FLOW_1850,3.68,2.22,1,0
185.1,FLOW_1851,2.84,1.98,1,0
185.2,FLOW_1852,2.49,1.29,1,0
185.3,FLOW_1853,4.23,2.15,2,0
185.4,FLOW_1854,9.51,1.82,1,0
185.5,FLOW_1855,5.45,4.31,2,0
185.6,FLOW_1856,6.57,2.28,2,0
185.7,FLOW_1857,79.9,40.32,5,1
185.8,FLOW_1858,2.95,1.53,1,0
185.9,FLOW_1859,7.93,2.11,2,0
186.0,FLOW_1860,7.21,4.16,1,0
186.1,FLOW_1861,9.8,4.93,2,0
186.2,FLOW_1862,4.35,3.77,1,0
186.3,FLOW_1863,6.08,3.63,2,0
186.4,FLOW_1864,4.07,2.95,2,0
186.5,FLOW_1865,9.55,4.21,2,0
186.6,FLOW_1866,60.38,31.28,5,1
186.7,FLOW_1867,3.32,1.75,1,0
186.8,FLOW_1868,9.73,2.09,2,0
186.9,FLOW_1869,3.19,4.33,1,0
187.0,FLOW_1870,6.92,2.47,2,0
187.1,FLOW_1871,2.8,4.23,2,0
187.2,FLOW_1872,61.26,44.2,4,1
187.3,FLOW_1873,69.89,46.38,4,1
187.4,FLOW_1874,23.18,19.79,5,0
187.5,FLOW_1875,21.03,10.68,5,0
187.6,FLOW_1876,22.02,12.66,5,0
187.7,FLOW_1877,21.88,17.55,4,0
187.8,FLOW_1878,2.97,2.46,2,0
187.9,FLOW_1879,7.38,1.24,1,0
188.0,FLOW_1880,24.95,9.26,4,0
188.1,FLOW_1881,6.96,1.61,2,0
188.2,FLOW_1882,5.74,4.93,1,0
188.3,FLOW_1883,5.68,3.9,2,0
188.4,FLOW_1884,25.92,16.57,5,0
188.5,FLOW_1885,8.88,3.1,2,0
188.6,FLOW_1886,7.84,4.16,1,0
188.7,FLOW_1887,63.89,33.41,4,1
188.8,FLOW_1888,73.13,48.75,5,1
188.9,FLOW_1889,9.6,3.56,1,0
189.0,FLOW_1890,6.91,4.75,1,0
189.1,FLOW_1891,4.41,2.33,1,0
189.2,FLOW_1892,94.9,48.07,5,1
189.3,FLOW_1893,7.42,3.72,2,0
189.4,FLOW_1894,7.07,4.85,2,0
189.5,FLOW_1895,6.07,1.97,2,0
189.6,FLOW_1896,19.79,12.81,4,0
189.7,FLOW_1897,18.48,11.6,5,0
189.8,FLOW_1898,20.68,11.85,5,0
189.9,FLOW_1899,7.79,3.35,1,0
190.0,FLOW_1900,9.65,4.97,1,0
190.1,FLOW_1901,9.38,3.48,1,0
190.2,FLOW_1902,2.22,3.78,2,0
190.3,FLOW_1903,6.32,4.56,2,0
190.4,FLOW_1904,4.78,2.46,2,0
190.5,FLOW_1905,91.65,32.05,4,1
190.6,FLOW_1906,5.55,2.06,2,0
190.7,FLOW_1907,2.81,2.01,1,0
190.8,FLOW_1908,2.03,4.46,2,0
190.9,FLOW_1909,8.72,4.86,2,0
191.0,FLOW_1910,2.4,4.87,1,0
191.1,FLOW_1911,81.76,32.01,4,1
191.2,FLOW_1912,74.05,46.68,5,1
191.3,FLOW_1913,2.98,2.28,2,0
191.4,FLOW_1914,9.78,1.86,1,0
191.5,FLOW_1915,28.81,14.63,4,0
191.6,FLOW_1916,9.8,2.43,1,0
191.7,FLOW_1917,4.34,1.76,2,0
191.8,FLOW_1918,75.86,42.35,5,1
191.9,FLOW_1919,4.41,1.29,2,0
192.0,FLOW_1920,9.38,2.65,1,0
192.1,FLOW_1921,6.77,3.7,1,0
192.2,FLOW_1922,6.8,2.25,1,0
192.3,FLOW_1923,17.42,9.6,5,0
192.4,FLOW_1924,20.98,19.19,4,0
192.5,FLOW_1925,3.56,3.18,1,0
192.6,FLOW_1926,89.58,45.24,4,1
192.7,FLOW_1927,29.15,10.35,5,0
192.8,FLOW_1928,68.13,41.15,4,1
192.9,FLOW_1929,23.93,15.87,4,0
193.0,FLOW_1930,23.62,15.69,4,0
193.1,FLOW_1931,23.07,12.38,4,0
193.2,FLOW_1932,7.49,1.64,1,0
193.3,FLOW_1933,7.82,2.69,1,0
193.4,FLOW_1934,7.94,3.46,2,0
193.5,FLOW_1935,6.35,3.41,2,0
193.6,FLOW_1936,16.66,18.62,4,0
193.7,FLOW_1937,4.86,4.73,1,0
193.8,FLOW_1938,6.59,1.62,2,0
193.9,FLOW_1939,2.41,4.27,1,0
194.0,FLOW_1940,3.54,1.92,2,0
194.1,FLOW_1941,8.17,4.04,2,0
194.2,FLOW_1942,7.41,2.6,1,0
194.3,FLOW_1943,25.94,12.24,5,0
194.4,FLOW_1944,6.44,2.14,1,0
194.5,FLOW_1945,8.58,4.17,2,0
194.6,FLOW_1946,9.97,2.22,1,0
194.7,FLOW_1947,4.51,1.1,2,0
194.8,FLOW_1948,28.29,8.38,5,0
194.9,FLOW_1949,2.7,4.85,1,0
195.0,FLOW_1950,2.08,4.99,1,0
195.1,FLOW_1951,28.96,16.22,5,0
195.2,FLOW_1952,18.45,16.26,4,0
195.3,FLOW_1953,8.95,2.69,2,0
195.4,FLOW_1954,6.54,2.6,1,0
195.5,FLOW_1955,2.79,4.41,2,0
195.6,FLOW_1956,3.52,2.14,1,0
195.7,FLOW_1957,2.97,3.33,1,0
195.8,FLOW_1958,3.29,2.91,2,0
195.9,FLOW_1959,26.96,8.73,5,0
196.0,FLOW_1960,7.76,4.38,2,0
196.1,FLOW_1961,6.55,1.38,2,0
196.2,FLOW_1962,2.47,4.68,2,0
196.3,FLOW_1963,7.7,1.43,2,0
196.4,FLOW_1964,9.9,2.36,1,0
196.5,FLOW_1965,28.68,9.6,5,0
196.6,FLOW_1966,18.97,16.33,5,0
196.7,FLOW_1967,27.63,19.48,5,0
196.8,FLOW_1968,4.11,2.35,1,0
196.9,FLOW_1969,7.86,2.63,2,0
197.0,FLOW_1970,9.25,1.69,1,0
197.1,FLOW_1971,66.31,48.97,5,1
197.2,FLOW_1972,67.05,46.63,4,1
197.3,FLOW_1973,2.23,4.13,1,0
197.4,FLOW_1974,9.48,1.79,2,0
197.5,FLOW_1975,5.36,3.41,1,0
197.6,FLOW_1976,5.3,2.53,1,0
197.7,FLOW_1977,3.34,4.47,1,0
197.8,FLOW_1978,60.17,49.79,4,1
197.9,FLOW_1979,7.02,2.11,2,0
198.0,FLOW_1980,7.39,1.08,2,0
198.1,FLOW_1981,9.55,2.55,1,0
198.2,FLOW_1982,3.7,1.62,2,0
198.3,FLOW_1983,7.95,2.62,2,0
198.4,FLOW_1984,7.9,3.78,2,0
198.5,FLOW_1985,4.41,4.18,2,0
198.6,FLOW_1986,84.62,39.79,4,1
198.7,FLOW_1987,2.99,4.65,1,0
198.8,FLOW_1988,7.31,3.29,2,0
198.9,FLOW_1989,7.93,4.0,1,0
199.0,FLOW_1990,2.33,4.91,1,0
199.1,FLOW_1991,17.81,14.8,4,0
199.2,FLOW_1992,7.68,3.74,1,0
199.3,FLOW_1993,2.25,4.33,1,0
199.4,FLOW_1994,4.24,4.17,1,0
199.5,FLOW_1995,6.36,1.67,1,0
199.6,FLOW_1996,8.04,1.1,2,0
199.7,FLOW_1997,5.78,1.5,2,0
199.8,FLOW_1998,29.05,18.97,5,0
199.9,FLOW_1999,4.16,2.38,1,0
